id,content,start_index,headers,has_code,has_list,has_table,has_blockquote,char_count,word_count,prev_chunk,next_chunk
chunk_11,"- - Ban hành Hướng dẫn triển khai phong trào ""Sinh viên 5 tốt"" phù hợp với Hướng dẫn mới của Trung ương Hội Sinh viên Việt Nam và đặc thù của các địa phương, đơn vị. Chú trọng tổng kết và nhân rộng các mô hình, giải pháp hiệu quả trong triển khai phong trào. - - Củng cố, thành lập mới CLB ""Sinh viên 5 tốt"" các cấp, số hoá các hoạt động ""Hành trình Sinh viên 5 tốt"", diễn đàn ""Sinh viên 5 tốt"", giao lưu và xây dựng mạng lưới Sinh viên 5 tốt các thời kỳ. - - Xác định rõ số lượng chỉ tiêu và cách thức triển khai quy trình hướng dẫn, hỗ trợ sinh viên phấn đấu đạt danh hiệu ""Sinh viên 5 tốt"", hướng dẫn, theo dõi sinh viên đăng ký phấn đấu đạt danh hiệu trên Ứng dụng Sinh viên Việt Nam và chuyên trang Sinh viên 5 tốt. Đổi mới các hoạt động tạo môi trường hỗ trợ sinh viên tiệm cận phấn đấu đạt danh hiệu ""Sinh viên 5 tốt"".",5040,,False,True,False,False,825,182,chunk_10,chunk_12
chunk_12,"- - Tham mưu cấp ủy, chính quyền địa phương, nhà trường, phối hợp với các ban, ngành, doanh nghiệp, hội đoàn thể khác quan tâm, tạo cơ chế, điều kiện hỗ trợ trong việc tổ chức, triển khai phong trào ""Sinh viên 5 tốt"", xác định phong trào là một giải pháp tham gia thực hiện nhiệm vụ của địa phương, đơn vị. - - Tổ chức tốt công tác tuyên dương, phát huy ""Sinh viên 5 tốt"" và giới thiệu sinh viên xét chọn danh hiệu ""Sinh viên 5 tốt"" cấp trên. - - Chủ động phối hợp, ký kết chương trình hợp tác với các tổ chức, doanh nghiệp để hỗ trợ ""Sinh viên 5 tốt"" các cấp trong học tập, thực tập, tìm kiếm việc làm và khởi nghiệp. - - Tổ chức các ""Diễn đàn Sinh viên 5 tốt"" kết nối, giới thiệu, phát huy các sinh viên đạt danh hiệu ""Sinh viên 5 tốt"" các cấp, kết nối các bạn là sinh viên 5 tốt với nhau, kết nối sinh viên 5 tốt với các cơ quan, tổ chức, doanh nghiệp; giới thiệu học bổng, việc làm, kiến tập, thực tập cho sinh viên đạt danh hiệu ""Sinh viên 5 tốt"" các cấp.",5866,,False,True,False,False,960,209,chunk_11,chunk_13
chunk_13,"- - Kết nối, xây dựng mạng lưới ""Sinh viên 5 tốt"" cấp Trung ương các thời kỳ, hàng năm triển khai các hoạt động phát huy đội ngũ sinh viên đạt danh hiệu ""Sinh viên 5 tốt"" cấp Trung ương. - - Hội Sinh viên Việt Nam ở nước ngoài tích cực tuyên truyền về phong trào ""Sinh viên 5 tốt"", định kỳ xét chọn, tuyên dương và gửi hồ sơ đề xuất danh hiệu ""Sinh viên 5 tốt"" cấp Trung ương.",6828,,False,True,False,False,376,83,chunk_12,chunk_14
chunk_14,"## 2. Sinh viên vun đắp lý tưởng, rèn luyện đạo đức, tác phong",7206,"2. Sinh viên vun đắp lý tưởng, rèn luyện đạo đức, tác phong",False,False,False,False,62,14,chunk_13,chunk_15
chunk_15,## 2.1. Trung ương Hội Sinh viên Việt Nam,7270,2.1. Trung ương Hội Sinh viên Việt Nam,False,False,False,False,41,9,chunk_14,chunk_16
chunk_16,"- - Tổ chức các đợt thi đua cao điểm, các chương trình, sự kiện chào mừng kỷ niệm 75 năm Ngày truyền thống học sinh - sinh viên và Hội Sinh viên Việt Nam, 95 năm ngày thành lập Đảng Cộng sản Việt Nam, 50 năm Ngày giải phóng miền Nam, thống nhất đất nước, 135 năm Ngày sinh Chủ tịch Hồ Chí Minh: Chương trình kỷ niệm 75 năm Ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam và tuyên dương danh hiệu ""Sinh viên 5 tốt""; ""Học sinh 3 tốt"", ""Học sinh 3 rèn luyện"" cấp trung ương; Phối hợp tổ chức Liên hoan hợp xướng học sinh, sinh viên toàn quốc với chủ đề ""Bài ca thống nhất""…",7313,,False,True,False,False,586,126,chunk_15,chunk_17
chunk_17,"- - Đăng tải các bài viết tuyên truyền các câu chuyện, tư tưởng, đạo đức, phong cách Hồ Chí Minh; chia sẻ các mô hình học tập và làm theo lời Bác như: "" Nhật ký điện tử thanh niên làm theo lời Bác "" trên website, fanpage, TikTok Hội Sinh viên Việt Nam. Triển khai cuộc vận động "" Tuổi trẻ Việt Nam học tập và làm theo lời Bác ""; Xây dựng, đăng tải, tuyên truyền bài giảng các môn học lý luận chính trị trên website, fanpage của Hội Sinh viên Việt Nam. - - Phối hợp tổ chức diễn đàn, tọa đàm về cuộc đời, sự nghiệp của Chủ tịch Hồ Chí Minh. - -Tổ chức chương trình ""Sinh viên với biển đảo Tổ quốc"". - - Đẩy mạnh tuyên truyền cuộc vận động ""Mỗi ngày một tin tốt, Mỗi tuần một câu chuyện đẹp"" trên website Hội Sinh viên Việt Nam, ấn phẩm Sinh viên Việt Nam và mạng xã hội. Phát triển fanpage ""Sinh viên Việt Nam - Những câu chuyện đẹp"". - - Xây dựng sản phẩm tuyên truyền trên các nền tảng số về ""Bộ Quy tắc ứng xử trên mạng xã hội"".",7900,,False,True,False,False,932,202,chunk_16,chunk_18
chunk_18,"- - Xây dựng sản phẩm tuyên truyền trên các nền tảng số về ""Bộ Quy tắc ứng xử trên mạng xã hội"". - - Duy trì hiệu quả phần mềm khảo sát xã hội học, nắm bắt các thông tin, dữ liệu về sinh viên, tâm lý, nguyện vọng và xu hướng vận động của sinh viên.",8735,,False,True,False,False,250,58,chunk_17,chunk_19
chunk_19,"## 2.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc - - Tuyên truyền và tổ chức hoạt động kỷ niệm các ngày lễ lớn của đất nước, của Đảng, Đoàn, Hội, triển khai hiệu quả các đợt thi đua cao điểm do Trung ương Hội phát động.",8987,"2.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc - - Tuyên truyền và tổ chức hoạt động kỷ niệm các ngày lễ lớn của đất nước, của Đảng, Đoàn, Hội, triển khai hiệu quả các đợt thi đua cao điểm do Trung ương Hội phát động.",False,False,False,False,236,51,chunk_18,chunk_20
chunk_20,"- - Đăng tải các bài viết tuyên truyền các câu chuyện, tư tưởng, đạo đức, phong cách Hồ Chí Minh trên các kênh thông tin báo chí, website, fanpage và các trang mạng xã hội khác của đơn vị. Triển khai cuộc vận động ""Tuổi trẻ Việt Nam học tập và làm theo lời Bác"" . - - Ứng dụng chuyển đổi số trong công tác tổ chức các hoạt động rèn luyện đạo đức, giáo dục truyền thống cách mạng, lịch sử dân tộc, lòng yêu nước trong hội viên, sinh viên; các hoạt động giữ gìn, phát huy các giá trị văn hóa truyền thống tốt đẹp của dân tộc; đấu tranh bài trừ các hủ tục lạc hậu, văn hóa phẩm độc hại; duy trì hoạt động của các đội tuyên truyền ca khúc cách mạng.",9226,,False,True,False,False,646,140,chunk_19,chunk_21
chunk_21,"- - Phối hợp tổ chức "" Ngày pháp luật"", hội thi tìm hiểu pháp luật, các hoạt động tư vấn cung cấp tài liệu pháp luật cho hội viên, sinh viên đặc biệt là Luật Thanh niên (sửa đổi) năm 2020. Lựa chọn nội dung, đổi mới hình thức tuyên truyền về pháp luật, các chính sách liên quan đến sinh viên, tập trung đẩy mạnh tuyên truyền trên nền tảng số. Thành lập, phát triển các mô hình câu lạc bộ, đội, nhóm sinh viên tìm hiểu, tuyên truyền pháp luật, câu lạc bộ Luật gia tương lai trong sinh viên. - - Tổ chức các hoạt động về nguồn, thăm các địa danh, di tích lịch sử, địa chỉ đỏ gắn với các hoạt động an sinh, xã hội, thăm hỏi gia đình chính sách, người có công với cách mạng vào dịp 27/7 và các ngày lễ lớn của dân tộc. - - Triển khai hoạt động cho sinh viên, hội viên đóng góp ý kiến văn kiện Đại hội Đảng các cấp, tiến tới Đại hội Đảng toàn quốc lần thứ XIV.",9873,,False,True,False,False,856,187,chunk_20,chunk_22
chunk_22,"- - Triển khai hoạt động cho sinh viên, hội viên đóng góp ý kiến văn kiện Đại hội Đảng các cấp, tiến tới Đại hội Đảng toàn quốc lần thứ XIV. - - Chủ động tham gia thực hiện Chiến lược an ninh quốc gia, Chiến lược bảo vệ Tổ quốc trong tình hình mới, tổ chức các hoạt động hướng về biên giới, biển, đảo: tổ chức các diễn đàn thông tin tình hình biên giới, biển, đảo; tổ chức các hoạt động kết nghĩa, hoạt động tình nguyện tại các địa phương biên giới, các vùng biển, đảo; tổ chức triển lãm trực tuyến về biển, đảo Việt Nam; thực hiện các giải pháp phát triển kinh tế biển, công trình nghiên cứu khoa học giải quyết các vấn đề cấp thiết tại biển, đảo Tổ quốc; tặng cờ Tổ quốc cho ngư dân, cho các cột cờ tại các đảo tiền tiêu; vận động sinh viên tham gia chương trình ""Sinh viên với biển, đảo Tổ quốc""; giới thiệu sinh viên tham gia "" Hành trình tuổi trẻ vì biển đảo quê hương "" do Trung ương Đoàn tổ chức.",10589,,False,True,False,False,904,194,chunk_21,chunk_23
chunk_23,"- - Tiếp tục triển khai cuộc vận động ""Mỗi ngày một tin tốt, mỗi tuần một câu chuyện đẹp"" ; cuộc vận động ""Sinh viên Việt Nam - Những câu chuyện đẹp"" ; phát huy vai trò, ảnh hưởng xã hội tích cực của những người nổi tiếng, người của công chúng, các tấm gương "" Sinh viên 5 tốt"", ""Sao Tháng Giêng "" đối với hội viên, sinh viên; tuyên truyền, vận động sinh viên thực hiện Bộ quy tắc ứng xử trên mạng xã hội do Trung ương Hội ban hành ; tuyên truyền, phổ biến, học tập các vấn đề liên quan đến văn hóa ứng xử, môi trường sống văn hóa trong gia đình, nhà trường và cộng đồng. Vận động hội viên, sinh viên tham gia các hoạt động tạo trào lưu, xu hướng tích cực trên không gian mạng do các Tỉnh/Thành đoàn thực hiện; tham gia cuộc thi xây dựng video podcast ""Sinh viên Việt Nam - Những câu chuyện đẹp"" .",11494,,False,True,False,False,799,170,chunk_22,chunk_24
chunk_24,"- - Triển khai hoạt động của các tổ, đội, nhóm nắm bắt tư tưởng, dư luận sinh viên, chủ động kết nối với Ban Quản lý ký túc xá sinh viên, các chủ nhà trọ để nắm bắt tình hình, đời sống sinh hoạt của sinh viên. Tổ chức các hoạt động giới thiệu kỹ năng đấu tranh lại các luận điệu xuyên tạc, sai trái trên không gian mạng xã hội. Hội Sinh viên cấp trường phối hợp với Đoàn Thanh niên, tham mưu lãnh đạo cấp ủy, Ban giám hiệu nhà trường đối thoại với sinh viên. - - Hội Sinh viên Việt Nam ở nước ngoài tham mưu Đảng ủy, Đại sứ quán Việt Nam ở nước sở tại thường xuyên đối thoại, gặp gỡ với sinh viên, giúp hội viên, sinh viên trao đổi, bày tỏ nguyện vọng, nhu cầu chính đáng trong học tập và cuộc sống. Tổ chức các hoạt động giao lưu văn hóa, ngày Việt Nam, ngày truyền thống học sinh, sinh viên và Hội Sinh viên Việt Nam ở các nước nhằm quảng bá hình ảnh đất nước, con người Việt Nam đến với bạn bè quốc tế.",12295,,False,True,False,False,907,198,chunk_23,chunk_25
chunk_25,"## 3. Sinh viên học tập, sáng tạo, nghiên cứu khoa học",13204,"3. Sinh viên học tập, sáng tạo, nghiên cứu khoa học",False,False,False,False,54,12,chunk_24,chunk_26
chunk_26,## 3.1. Trung ương Hội Sinh viên Việt Nam,13260,3.1. Trung ương Hội Sinh viên Việt Nam,False,False,False,False,41,9,chunk_25,chunk_27
chunk_27,"- - Phối hợp tổ Bộ Giáo dục và Đào tạo và các Hội tổ chức các sân chơi học thuật cho sinh viên: Giải thưởng ""Sinh viên nghiên cứu khoa học"" , Giải thưởng Khoa học và Công nghệ dành cho sinh viên , Hội thi Olympic Tin học Sinh viên, Olympic Toán học sinh viên, Olympic Cơ học sinh viên toàn quốc. - - Xây dựng bộ ấn phẩm truyền thông số trên nền tảng truyền thông xã hội (mạng xã hội, cổng thông tin điện tử, truyền hình…). Vận động sự tham gia của các KOL, các nhà khoa học trẻ có uy tín trong việc tuyên truyền, cổ vũ sinh viên nghiên cứu khoa học. - - Phối hợp với các chuyên gia, nhà khoa học trẻ xây dựng hệ thống bài giảng trực tuyến về nghiên cứu khoa học cho sinh viên. - - Thành lập các cộng đồng sinh viên chuyên ngành, liên ngành giữa các nhà trường, các khối ngành đào tạo. - - Xây dựng kênh thông tin khoahoctre.hoisinhvien.com.vn chia sẻ, trao đổi về phương pháp nghiên cứu, kết nối các ý tưởng, đề tài, khoa học dữ liệu về nghiên cứu khoa học cho sinh viên.",13303,,False,True,False,False,973,205,chunk_26,chunk_28
chunk_28,"- - Xây dựng kênh thông tin khoahoctre.hoisinhvien.com.vn chia sẻ, trao đổi về phương pháp nghiên cứu, kết nối các ý tưởng, đề tài, khoa học dữ liệu về nghiên cứu khoa học cho sinh viên. - - Tổ chức tập huấn, bồi dưỡng kiến thức, kỹ năng triển khai hoạt động Nghiên cứu khoa học cho đội ngũ cán bộ Hội Sinh viên Việt Nam chủ chốt cấp tỉnh, cấp trường và Hội Sinh viên Việt Nam ở nước ngoài.",14090,,False,True,False,False,390,81,chunk_27,chunk_29
chunk_29,"## 3.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc - - Tổ chức các diễn đàn trực tuyến trao đổi, hướng dẫn phương pháp học tập, nghiên cứu khoa học, có giải pháp hỗ trợ các công trình nghiên cứu khoa học của sinh viên được công bố quốc tế; xây dựng ngân hàng học liệu, đề tài nghiên cứu khoa học của sinh viên theo từng chuyên ngành, năm học; xây dựng mới, duy trì và củng cố hoạt động của các câu lạc bộ, đội, nhóm, cộng đồng mạng xã hội về học tập.",14482,"3.2. Hội Sinh viên cấp tỉnh, ngoài nước, các trường trực thuộc - - Tổ chức các diễn đàn trực tuyến trao đổi, hướng dẫn phương pháp học tập, nghiên cứu khoa học, có giải pháp hỗ trợ các công trình nghiên cứu khoa học của sinh viên được công bố quốc tế; xây dựng ngân hàng học liệu, đề tài nghiên cứu khoa học của sinh viên theo từng chuyên ngành, năm học; xây dựng mới, duy trì và củng cố hoạt động của các câu lạc bộ, đội, nhóm, cộng đồng mạng xã hội về học tập.",False,False,False,False,466,100,chunk_28,chunk_30
chunk_30,"- - Hội Sinh viên cấp tỉnh, cấp trường xây dựng và ban hành Kế hoạch triển khai Đề án ""Nâng cao năng lực nghiên cứu khoa học trong sinh viên"". - - Duy trì, nâng cao chất lượng và thành lập mới các CLB sinh viên nghiên cứu khoa học. Mở rộng mạng lưới cựu sinh viên, các nhà khoa học trẻ tư vấn, hỗ trợ sinh viên về kiến thức, kỹ năng học tập. Tổ chức Hội trại Nghiên cứu khoa học dành cho sinh viên, giảng viên trẻ. - - Tổ chức hoặc phối hợp tổ chức Ngày hội sinh viên sáng tạo theo hướng ứng dụng khoa học, công nghệ mới vào giải quyết các vấn đề mới trong thực tiễn. Triển khai, xây dựng và vận hành hiệu quả ""Sàn giao dịch ý tưởng sáng tạo"" từ đó tạo diễn đàn chia sẻ, giao lưu các ý tưởng, đề tài, kêu gọi đầu tư và tuyên dương gương mặt sinh viên tiêu biểu. - - Tạo các quỹ hỗ trợ tài chính cho sinh viên công bố kết quả nghiên cứu trên các tạp chí khoa học quốc tế uy tín. Cung cấp các dịch vụ tư vấn, biên tập và dịch thuật để giúp sinh viên hoàn thiện các bài báo khoa học.",14951,,False,True,False,False,980,219,chunk_29,chunk_31
chunk_31,"- - Phát triển các tạp chí, chuyên san khoa học dành cho sinh viên để đăng tải và quảng bá rộng rãi các công trình và sản phẩm nghiên cứu khoa học của sinh viên. - - Phát triển mô hình liên kết sinh viên có thành tích, kinh nghiệm làm nghiên cứu khoa học hướng dẫn các sinh viên khác cùng tham gia thực hiện các công trình nghiên cứu. Xây dựng mạng lưới kết nối giữa các nhóm nghiên cứu và sinh viên. - - Tổ chức, phối hợp tổ chức hoạt động cho sinh viên tham quan học tập, trao đổi kinh nghiệm với các cơ sở đào tạo, cơ sở nghiên cứu, các doanh nghiệp. - - Tổ chức các diễn đàn trực tuyến giới thiệu các đầu sách hay; tọa đàm, giao lưu với các tác giả sách; xây dựng các trào lưu đọc sách online theo chủ đề; xây dựng mô hình "" Đại sứ văn hoá đọc "" trong các nhà trường; vận động sinh viên tham gia chương trình "" Mỗi thanh niên một cuốn sách làm bạn "", ""Đọc sách vì tương lai"", "" Mỗi tháng một cuốn sách hay "" ...",15932,,False,True,False,False,916,202,chunk_30,chunk_32
chunk_32,"- - Tổ chức ít nhất 01 hoạt động cho sinh viên tham quan học tập, trao đổi kinh nghiệm với các cơ sở nghiên cứu, đào tạo và các doanh nghiệp. Xây dựng không gian sinh viên nghiên cứu khoa học, tạo cơ hội sinh viên gặp gỡ, trao đổi ý tưởng và trưng bày các sản phẩm của sinh viên. - - Hội Sinh viên cấp trường phối hợp với các phòng ban chuyên môn tư vấn, hỗ trợ sinh viên tham gia các diễn đàn, thực hiện ấn phẩm khoa học theo chuẩn quốc tế để sinh viên có điều kiện công bố các nghiên cứu khoa học. - - Biểu dương, tôn vinh sinh viên đạt kết quả cao trong nghiên cứu khoa học, các cuộc thi học thuật của trường, khu vực, toàn quốc và quốc tế. Thành lập Quỹ hỗ trợ sinh viên học tập, nghiên cứu các ngành, lĩnh vực khoa học công nghệ mũi nhọn, đặc thù.",16849,,False,True,False,False,752,165,chunk_31,chunk_33
